entry_id	year	EngganoSource	id	year_id	words	commons	commons_tokenised	ipa	ipa_tokenised
6392	1878	v. Rosenberg 1878	2168	1878	moneh-moneh	moneh-moneh	m o n e h - m o n e h	moneh-moneh	m o n e h - m o n e h
6485	1878	v. Rosenberg 1878	2196	1878	tahapulu	tahapulu	t a h a p u l u	tahapulu	t a h a p u l u
6668	1878	v. Rosenberg 1878	2248	1878	akalu	akalu	a k a l u	akalu	a k a l u
6724	1878	v. Rosenberg 1878	2262	1878	lahu	lahu	l a h u	lahu	l a h u
6915	1878	v. Rosenberg 1878	2333	1878	kahai-takka	kaha:i-takka	k a h a:i - t a k k a	kahai-takka	k a h ai - t a k k a
6938	1878	v. Rosenberg 1878	2338	1878	adua	adua	a d u a	adua	a d u a
7090	1878	v. Rosenberg 1878	2392	1878	kah	kah	k a h	kah	k a h
7097	1878	v. Rosenberg 1878	2394	1878	edi-edi	edi-edi	e d i - e d i	edi-edi	e d i - e d i
7157	1878	v. Rosenberg 1878	2410	1878	lebo-lebo ; eiwo	lebo-lebo ; e:iwo	l e b o - l e b o # ; # e:i w o	lebo-lebo ; ɛiwo	l e b o - l e b o # ; # ɛi w o
7256	1878	v. Rosenberg 1878	2437	1878	kuhudau	kuhuda:u	k u h u d a:u	kuhudau	k u h u d au
7340	1878	v. Rosenberg 1878	2459	1878	bijuh	bijuh	b i j u h	bid͡ʒuh	b i d͡ʒ u h
7394	1878	v. Rosenberg 1878	2481	1878	[fakka-]howdah	[fakka-]ho:udah	[ f a k k a - ] h o:u d a h	[fakka-]hɔudah	[ f a k k a - ] h ɔu d a h
7479	1878	v. Rosenberg 1878	2510	1878	kimékek	kimekek	k i m e k e k	kimekek	k i m e k e k
7488	1878	v. Rosenberg 1878	2513	1878	oh	oh	o h	oh	o h
7519	1878	v. Rosenberg 1878	2518	1878	baräe	bara'e	b a r a ' e	baraʔe	b a r a ʔ e
