entry_id	year	EngganoSource	id	year_id	words	commons	commons_tokenised	ipa	ipa_tokenised
1442	1987	Kähler 1987	265	1987K	eʔā [ukaraha]	e'aa [ukaraha]	e ' aa # [ u k a r a h a ]	eʔaː [ukaraha]	e ʔ aː # [ u k a r a h a ]
1449	1987	Kähler 1987	266	1987K	epanãʔã͜uã	epanã'ã:uã	e p a n ã ' ã: u ã	epanãʔã͜uã	e p a n ã ʔ ã͜ u ã
1459	1987	Kähler 1987	271	1987K	eipikoʔo͜i	eipiko'o:i	e i p i k o ' o: i	eipikoʔo͜i	e i p i k o ʔ o͜ i
1466	1987	Kähler 1987	273	1987K	ekarixai uʔapo	ekarixai u'apo	e k a r i x a i # u ' a p o	ekariçai uʔapo	e k a r i ç a i # u ʔ a p o
1470	1987	Kähler 1987	275	1987K	ekoporiʔío [ūdu] ; ekoropiʔío	ekopori'ío [uudu] ; ekoropi'ío	e k o p o r i ' í o # [ uu d u ] # ; # e k o r o p i ' í o	ekoporiʔio [uːdu] ; ekoropiʔio	e k o p o r i ʔ i o # [ uː d u ] # ; # e k o r o p i ʔ i o
1474	1987	Kähler 1987	276	1987K	ekəʔa	eku̇'a	e k u̇ ' a	ekɨʔa	e k ɨ ʔ a
1477	1987	Kähler 1987	277	1987K	eʔapo ukuo	e'apo ukuo	e ' a p o # u k u o	eʔapo ukuo	e ʔ a p o # u k u o
1485	1987	Kähler 1987	282	1987K	kinãnãĩñãʔã	kinãnãĩñã'ã	k i n ã n ã ĩ ñ ã ' ã	kinãnãĩɲãʔã	k i n ã n ã ĩ ɲ ã ʔ ã
1492	1987	Kähler 1987	283	1987K	kikaraʔa	kikara'a	k i k a r a ' a	kikaraʔa	k i k a r a ʔ a
1496	1987	Kähler 1987	284	1987K	kikou	kikou	k i k o u	kikou	k i k o u
1501	1987	Kähler 1987	285	1987K	kikōʔõʔã	kikoo'õ'ã	k i k oo ' õ ' ã	kikoːʔɔ͂ʔã	k i k oː ʔ ɔ͂ ʔ ã
1504	1987	Kähler 1987	286	1987K	kipakəʔa	kipaku̇'a	k i p a k u̇ ' a	kipakɨʔa	k i p a k ɨ ʔ a
1505	1987	Kähler 1987	287	1987K	kunãʔã	kunã'ã	k u n ã ' ã	kunãʔã	k u n ã ʔ ã
1508	1987	Kähler 1987	288	1987K	kikopi	kikopi	k i k o p i	kikopi	k i k o p i
