entry_id	year	EngganoSource	id	year_id	words	commons	commons_tokenised	ipa	ipa_tokenised
1453	2011	Yoder 2011	460	2011	kaʔ-noke	ka'-nokE	k a ' - n o k E	kaʔ-nokɛ	k a ʔ - n o k ɛ
1465	2011	Yoder 2011	463	2011	ka-pɘ̃pɘ	ka-pė̃pė	k a - p ė ̃ p ė	ka-pə̃pə	k a - p ə ̃ p ə
1468	2011	Yoder 2011	465	2011	pa-hobeʔ	pa-hobE'	p a - h o b E '	pa-hobɛʔ	p a - h o b ɛ ʔ
1485	2011	Yoder 2011	472	2011	hapɨʔ	hapu̇'	h a p u̇ '	hapɨʔ	h a p ɨ ʔ
1499	2011	Yoder 2011	475	2011	daʔikah	da'ikah	d a ' i k a h	daʔikah	d a ʔ i k a h
1504	2011	Yoder 2011	478	2011	ka-kãʔõ	ka-kã'õ	k a - k ã ' õ	ka-kãʔɔ͂	k a - k ã ʔ ɔ͂
1515	2011	Yoder 2011	480	2011	ki-pehiɘr	ki-pEhiėr	k i - p E h i ė r	ki-pɛhiər	k i - p ɛ h i ə r
1517	2011	Yoder 2011	481	2011	iabaʔa	iaba'a	i a b a ' a	iabaʔa	i a b a ʔ a
1531	2011	Yoder 2011	486	2011	kaʔ-nuʔ	ka'-nu'	k a ' - n u '	kaʔ-nuʔ	k a ʔ - n u ʔ
1541	2011	Yoder 2011	490	2011	rusa	rusa	r u s a	rusa	r u s a
1549	2011	Yoder 2011	495	2011	kɨdaʔ	ku̇da'	k u̇ d a '	kɨdaʔ	k ɨ d a ʔ
1559	2011	Yoder 2011	501	2011	ki-pokah	ki-pokah	k i - p o k a h	ki-pokah	k i - p o k a h
1566	2011	Yoder 2011	506	2011	ʔa-ʔia	'a-'ia	' a - ' i a	ʔa-ʔia	ʔ a - ʔ i a
1576	2011	Yoder 2011	511	2011	bibi	bibi	b i b i	bibi	b i b i
1594	2011	Yoder 2011	516	2011	ba-ʔa ; ka-ʔa	ba-'a ; ka-'a	b a - ' a # ; # k a - ' a	ba-ʔa ; ka-ʔa	b a - ʔ a # ; # k a - ʔ a
1614	2011	Yoder 2011	523	2011	ʔeno	'Eno	' E n o	ʔɛno	ʔ ɛ n o
1617	2011	Yoder 2011	525	2011	pɘk	pėk	p ė k	pək	p ə k
1619	2011	Yoder 2011	526	2011	nomeʔ	nomE'	n o m E '	nomɛʔ	n o m ɛ ʔ
1622	2011	Yoder 2011	527	2011	ki-didik	ki-didik	k i - d i d i k	ki-didik	k i - d i d i k
1632	2011	Yoder 2011	531	2011	kaʔ-kaluʔ	ka'-kalu'	k a ' - k a l u '	kaʔ-kaluʔ	k a ʔ - k a l u ʔ
1642	2011	Yoder 2011	535	2011	kahten	kahtEn	k a h t E n	kahtɛn	k a h t ɛ n
1649	2011	Yoder 2011	538	2011	ki-nok	ki-nok	k i - n o k	ki-nok	k i - n o k
1670	2011	Yoder 2011	543	2011	pa-riʔ	pa-ri'	p a - r i '	pa-riʔ	p a - r i ʔ
1673	2011	Yoder 2011	544	2011	ʔɘm	'ėm	' ė m	ʔəm	ʔ ə m
1690	2011	Yoder 2011	546	2011	be	bE	b E	bɛ	b ɛ
1703	2011	Yoder 2011	549	2011	(ʔu)maha	('u)maha	( ' u ) m a h a	(ʔu)maha	( ʔ u ) m a h a
1707	2011	Yoder 2011	550	2011	iar	iar	i a r	iar	i a r
1718	2011	Yoder 2011	554	2011	kaʔ-niʔi	ka'-ni'i	k a ' - n i ' i	kaʔ-niʔi	k a ʔ - n i ʔ i
1724	2011	Yoder 2011	558	2011	ʔɘ	'ė	' ė	ʔə	ʔ ə
1731	2011	Yoder 2011	560	2011	kaʔ-nihia	ka'-nihia	k a ' - n i h i a	kaʔ-nihia	k a ʔ - n i h i a
1747	2011	Yoder 2011	562	2011	ʔit	'it	' i t	ʔit	ʔ i t
1751	2011	Yoder 2011	564	2011	ka-hik	ka-hik	k a - h i k	ka-hik	k a - h i k
1753	2011	Yoder 2011	565	2011	kaʔ-bari	ka'-bari	k a ' - b a r i	kaʔ-bari	k a ʔ - b a r i
1765	2011	Yoder 2011	568	2011	kaʔ-kĩh	ka'-kĩh	k a ' - k ĩ h	kaʔ-kĩh	k a ʔ - k ĩ h
1769	2011	Yoder 2011	570	2011	ʔãʔkũhũãʔ	'ã'kũhũã'	' ã ' k ũ h ũ ã '	ʔãʔkũhũãʔ	ʔ ã ʔ k ũ h ũ ã ʔ
1770	2011	Yoder 2011	571	2011	ka-hõk	ka-hõk	k a - h õ k	ka-hɔ͂k	k a - h ɔ͂ k
1776	2011	Yoder 2011	573	2011	ka-hũ	ka-hũ	k a - h ũ	ka-hũ	k a - h ũ
1780	2011	Yoder 2011	576	2011	hiur	hiur	h i u r	hiur	h i u r
1799	2011	Yoder 2011	579	2011	karix	karix	k a r i x	kariç	k a r i ç
1827	2011	Yoder 2011	586	2011	dop	dop	d o p	dop	d o p
1836	2011	Yoder 2011	588	2011	dix	dix	d i x	diç	d i ç
1841	2011	Yoder 2011	589	2011	hiɘr	hiėr	h i ė r	hiər	h i ə r
1865	2011	Yoder 2011	594	2011	no ; ka-no	no ; ka-no	n o # ; # k a - n o	no ; ka-no	n o # ; # k a - n o
1873	2011	Yoder 2011	595	2011	ki-nono	ki-nono	k i - n o n o	ki-nono	k i - n o n o
1881	2011	Yoder 2011	601	2011	taru	taru	t a r u	taru	t a r u
1896	2011	Yoder 2011	602	2011	kĩpãʔĩõp	kĩpã'ĩõp	k ĩ p ã ' ĩ õ p	kĩpãʔĩɔ͂p	k ĩ p ã ʔ ĩ ɔ͂ p
1927	2011	Yoder 2011	612	2011	dɨa	du̇a	d u̇ a	dɨa	d ɨ a
1928	2011	Yoder 2011	613	2011	ki-dɨa	ki-du̇a	k i - d u̇ a	ki-dɨa	k i - d ɨ a
1954	2011	Yoder 2011	625	2011	kũʔ	kũ'	k ũ '	kũʔ	k ũ ʔ
1990	2011	Yoder 2011	644	2011	paʔpɘhɘr	pa'pėhėr	p a ' p ė h ė r	paʔpəhər	p a ʔ p ə h ə r
1996	2011	Yoder 2011	647	2011	ka-bobohok	ka-bobohok	k a - b o b o h o k	ka-bobohok	k a - b o b o h o k
2034	2011	Yoder 2011	656	2011	bak	bak	b a k	bak	b a k
2036	2011	Yoder 2011	657	2011	kaʔken	ka'kEn	k a ' k E n	kaʔkɛn	k a ʔ k ɛ n
2042	2011	Yoder 2011	661	2011	iakoʔoi	iako'o:i	i a k o ' o:i	iakoʔɔi	i a k o ʔ ɔi
2043	2011	Yoder 2011	662	2011	pɨah	pu̇ah	p u̇ a h	pɨah	p ɨ a h
2045	2011	Yoder 2011	663	2011	ki-ʔiop	ki-'iop	k i - ' i o p	ki-ʔiop	k i - ʔ i o p
2047	2011	Yoder 2011	664	2011	kurdi	kurdi	k u r d i	kurdi	k u r d i
2053	2011	Yoder 2011	666	2011	dap	dap	d a p	dap	d a p
2074	2011	Yoder 2011	672	2011	mimi	mimi	m i m i	mimi	m i m i
2085	2011	Yoder 2011	676	2011	kũk	kũk	k ũ k	kũk	k ũ k
2098	2011	Yoder 2011	680	2011	ka-ʔãũ	ka-'ã:ũ	k a - ' ã:ũ	ka-ʔãũ	k a - ʔ ãũ
2117	2011	Yoder 2011	682	2011	ʔam	'am	' a m	ʔam	ʔ a m
2121	2011	Yoder 2011	683	2011	paʔ	pa'	p a '	paʔ	p a ʔ
2130	2011	Yoder 2011	685	2011	ka	ka	k a	ka	k a
2135	2011	Yoder 2011	688	2011	ʔainɘn	'a:inėn	' a:i n ė n	ʔainən	ʔ ai n ə n
2138	2011	Yoder 2011	689	2011	painɘn	pa:inėn	p a:i n ė n	painən	p ai n ə n
2146	2011	Yoder 2011	692	2011	ĩũʔpɨ̃ãʔ	ĩũ'pu̇̃ã'	ĩ ũ ' p u̇ ̃ ã '	ĩũʔpɨ̃ãʔ	ĩ ũ ʔ p ɨ ̃ ã ʔ
2152	2011	Yoder 2011	693	2011	kupar	kupar	k u p a r	kupar	k u p a r
2154	2011	Yoder 2011	694	2011	iarkɨaʔaɨ	iarku̇a'a:u̇	i a r k u̇ a ' a:u̇	iarkɨaʔaɨ	i a r k ɨ a ʔ aɨ
2161	2011	Yoder 2011	697	2011	ʔarɘh	'arėh	' a r ė h	ʔarəh	ʔ a r ə h
2171	2011	Yoder 2011	700	2011	baʔki	ba'ki	b a ' k i	baʔki	b a ʔ k i
2202	2011	Yoder 2011	709	2011	ʔaru kak he kĩpãʔãũʔ	'aru kak hE kĩpã'ã:ũ'	' a r u # k a k # h E # k ĩ p ã ' ã:ũ '	ʔaru kak hɛ kĩpãʔãũʔ	ʔ a r u # k a k # h ɛ # k ĩ p ã ʔ ãũ ʔ
2209	2011	Yoder 2011	710	2011	pa-pur	pa-pur	p a - p u r	pa-pur	p a - p u r
2243	2011	Yoder 2011	723	2011	ʔinu	'inu	' i n u	ʔinu	ʔ i n u
2252	2011	Yoder 2011	725	2011	kunuʔun	kunu'un	k u n u ' u n	kunuʔun	k u n u ʔ u n
2278	2011	Yoder 2011	729	2011	iɘb	iėb	i ė b	iəb	i ə b
2305	2011	Yoder 2011	740	2011	ʔeai	'Ea:i	' E a:i	ʔɛai	ʔ ɛ ai
2313	2011	Yoder 2011	744	2011	ka-ham	ka-ham	k a - h a m	ka-ham	k a - h a m
2315	2011	Yoder 2011	745	2011	maham	maham	m a h a m	maham	m a h a m
2322	2011	Yoder 2011	751	2011	ʔeam	'Eam	' E a m	ʔɛam	ʔ ɛ a m
2342	2011	Yoder 2011	753	2011	ʔarib	'arib	' a r i b	ʔarib	ʔ a r i b
2357	2011	Yoder 2011	761	2011	barera	barEra	b a r E r a	barɛra	b a r ɛ r a
2366	2011	Yoder 2011	764	2011	ki-nanap	ki-nanap	k i - n a n a p	ki-nanap	k i - n a n a p
2387	2011	Yoder 2011	770	2011	her	hEr	h E r	hɛr	h ɛ r
2389	2011	Yoder 2011	771	2011	kah-nene	kah-nEnE	k a h - n E n E	kah-nɛnɛ	k a h - n ɛ n ɛ
2391	2011	Yoder 2011	772	2011	ko(ʔne)ne	ko('nE)nE	k o ( ' n E ) n E	ko(ʔnɛ)nɛ	k o ( ʔ n ɛ ) n ɛ
2404	2011	Yoder 2011	778	2011	tãpũ	tãpũ	t ã p ũ	tãpũ	t ã p ũ
2415	2011	Yoder 2011	781	2011	muo	muo	m u o	muo	m u o
2418	2011	Yoder 2011	783	2011	ne	nE	n E	nɛ	n ɛ
2420	2011	Yoder 2011	785	2011	ium	ium	i u m	ium	i u m
2435	2011	Yoder 2011	788	2011	ka-ham	ka-ham	k a - h a m	ka-ham	k a - h a m
2445	2011	Yoder 2011	791	2011	kũkũ	kũkũ	k ũ k ũ	kũkũ	k ũ k ũ
2453	2011	Yoder 2011	794	2011	meh	mEh	m E h	mɛh	m ɛ h
2455	2011	Yoder 2011	795	2011	noh	noh	n o h	noh	n o h
2470	2011	Yoder 2011	798	2011	ʔea	'Ea	' E a	ʔɛa	ʔ ɛ a
2506	2011	Yoder 2011	810	2011	haʔku	ha'ku	h a ' k u	haʔku	h a ʔ k u
2512	2011	Yoder 2011	813	2011	ka-ʔam	ka-'am	k a - ' a m	ka-ʔam	k a - ʔ a m
2547	2011	Yoder 2011	820	2011	ʔaup	'a:up	' a:u p	ʔaup	ʔ au p
2563	2011	Yoder 2011	826	2011	kaʔ-man	ka'-man	k a ' - m a n	kaʔ-man	k a ʔ - m a n
2575	2011	Yoder 2011	828	2011	ʔanɘʔ	'anė'	' a n ė '	ʔanəʔ	ʔ a n ə ʔ
2579	2011	Yoder 2011	829	2011	kaʔnɘm	ka'nėm	k a ' n ė m	kaʔnəm	k a ʔ n ə m
2586	2011	Yoder 2011	831	2011	pẽʔ	pẽ'	p ẽ '	pɛ̃ʔ	p ɛ̃ ʔ
2599	2011	Yoder 2011	837	2011	kaʔ-pix	ka'-pix	k a ' - p i x	kaʔ-piç	k a ʔ - p i ç
2609	2011	Yoder 2011	838	2011	hĩũ	hĩũ	h ĩ ũ	hĩũ	h ĩ ũ
2612	2011	Yoder 2011	840	2011	ioʔoʔ	io'o'	i o ' o '	ioʔoʔ	i o ʔ o ʔ
2622	2011	Yoder 2011	842	2011	ki-pam	ki-pam	k i - p a m	ki-pam	k i - p a m
2628	2011	Yoder 2011	843	2011	ka-rer	ka-rEr	k a - r E r	ka-rɛr	k a - r ɛ r
2635	2011	Yoder 2011	846	2011	ka-rer	ka-rEr	k a - r E r	ka-rɛr	k a - r ɛ r
2640	2011	Yoder 2011	849	2011	ʔau	'a:u	' a:u	ʔau	ʔ au
2653	2011	Yoder 2011	853	2011	pi	pi	p i	pi	p i
2658	2011	Yoder 2011	855	2011	parur	parur	p a r u r	parur	p a r u r
2667	2011	Yoder 2011	858	2011	ʔe	'E	' E	ʔɛ	ʔ ɛ
2673	2011	Yoder 2011	860	2011	pu	pu	p u	pu	p u
2693	2011	Yoder 2011	868	2011	koʔoeʔ	ko'oE'	k o ' o E '	koʔoɛʔ	k o ʔ o ɛ ʔ
2701	2011	Yoder 2011	873	2011	iaheʔ	iahE'	i a h E '	iahɛʔ	i a h ɛ ʔ
2714	2011	Yoder 2011	876	2011	pe	pE	p E	pɛ	p ɛ
2722	2011	Yoder 2011	877	2011	pa-pe	pa-pE	p a - p E	pa-pɛ	p a - p ɛ
2723	2011	Yoder 2011	878	2011	ki-pa-pe	ki-pa-pE	k i - p a - p E	ki-pa-pɛ	k i - p a - p ɛ
2725	2011	Yoder 2011	879	2011	ki-pe	ki-pE	k i - p E	ki-pɛ	k i - p ɛ
2729	2011	Yoder 2011	880	2011	ki-mɘ ; mɘ	ki-mė ; mė	k i - m ė # ; # m ė	ki-mə ; mə	k i - m ə # ; # m ə
2742	2011	Yoder 2011	885	2011	kõʔĩã	kõ'ĩã	k õ ' ĩ ã	kɔ͂ʔĩã	k ɔ͂ ʔ ĩ ã
2745	2011	Yoder 2011	886	2011	kah	kah	k a h	kah	k a h
2748	2011	Yoder 2011	887	2011	puak	puak	p u a k	puak	p u a k
2755	2011	Yoder 2011	888	2011	ʔa-uah	'a-uah	' a - u a h	ʔa-uah	ʔ a - u a h
2764	2011	Yoder 2011	893	2011	ka-ruaʔ	ka-rua'	k a - r u a '	ka-ruaʔ	k a - r u a ʔ
2775	2011	Yoder 2011	898	2011	baʔ-he	ba'-hE	b a ' - h E	baʔ-hɛ	b a ʔ - h ɛ
2776	2011	Yoder 2011	899	2011	kaʔ-he	ka'-hE	k a ' - h E	kaʔ-hɛ	k a ʔ - h ɛ
2781	2011	Yoder 2011	903	2011	ʔẽ	'ẽ	' ẽ	ʔɛ̃	ʔ ɛ̃
2783	2011	Yoder 2011	904	2011	ʔoneaʔ	'onEa'	' o n E a '	ʔonɛaʔ	ʔ o n ɛ a ʔ
2788	2011	Yoder 2011	907	2011	ʔamak	'amak	' a m a k	ʔamak	ʔ a m a k
2790	2011	Yoder 2011	908	2011	maix	ma:ix	m a:i x	maiç	m ai ç
2804	2011	Yoder 2011	909	2011	ka-ʔu	ka-'u	k a - ' u	ka-ʔu	k a - ʔ u
2809	2011	Yoder 2011	911	2011	kaiteʔ	ka:itE'	k a:i t E '	kaitɛʔ	k ai t ɛ ʔ
2820	2011	Yoder 2011	912	2011	dɘb	dėb	d ė b	dəb	d ə b
2843	2011	Yoder 2011	918	2011	ʔũp	'ũp	' ũ p	ʔũp	ʔ ũ p
2854	2011	Yoder 2011	920	2011	dɘr	dėr	d ė r	dər	d ə r
