entry_id	year	EngganoSource	id	year_id	words	commons	commons_tokenised	ipa	ipa_tokenised
751	1895	Stockhof 1987	72	1895	èhāhā(k)	Ehaahaa'	E h aa h aa '	ɛhaːhaːʔ	ɛ h aː h aː ʔ
767	1895	Stockhof 1987	73	1895	kāāfoeroe	kaafuru	k aa f u r u	kaːfuru	k aː f u r u
784	1895	Stockhof 1987	75	1895	oewā	uwaa	u w aa	uwaː	u w aː
803	1895	Stockhof 1987	76	1895	èoba ; èobĕ ; èoeba ; èoebadiê	EOba ; EObė ; Euba ; Eubadiė	E O b a # ; # E O b ė # ; # E u b a # ; # E u b a d i ė	ɛɔba ; ɛɔbə ; ɛuba ; ɛubadiə	ɛ ɔ b a # ; # ɛ ɔ b ə # ; # ɛ u b a # ; # ɛ u b a d i ə
820	1895	Stockhof 1987	77	1895	èoeloe ; èoedoe	Eulu ; Eudu	E u l u # ; # E u d u	ɛulu ; ɛudu	ɛ u l u # ; # ɛ u d u
832	1895	Stockhof 1987	78	1895	itèbè ; dèbè	itEbE ; dEbE	i t E b E # ; # d E b E	itɛbɛ ; dɛbɛ	i t ɛ b ɛ # ; # d ɛ b ɛ
861	1895	Stockhof 1987	90	1895	kèkiĕ abŏdō	kEkiė abOdoo	k E k i ė # a b O d oo	kɛkiə abɔdoː	k ɛ k i ə # a b ɔ d oː
862	1895	Stockhof 1987	91	1895	kodanŏŏ	kOdanOO	k O d a n OO	kɔdanɔː	k ɔ d a n ɔː
863	1895	Stockhof 1987	92	1895	kodāpākāhā	kOdaapaakaahaa	k O d aa p aa k aa h aa	kɔdaːpaːkaːhaː	k ɔ d aː p aː k aː h aː
878	1895	Stockhof 1987	98	1895	kidjĕrŏ	kijėrO	k i j ė r O	kid͡ʒərɔ	k i d͡ʒ ə r ɔ
886	1895	Stockhof 1987	99	1895	fakidja	fakija	f a k i j a	fakid͡ʒa	f a k i d͡ʒ a
887	1895	Stockhof 1987	100	1895	haèloedă(k)	haEludă'	h a E l u d ă '	haɛludᾰʔ	h a ɛ l u d ᾰ ʔ
890	1895	Stockhof 1987	102	1895	ijabakoewā	iyabakuwaa	i y a b a k u w aa	ijabakuwaː	i j a b a k u w aː
894	1895	Stockhof 1987	103	1895	panĕha	panėha	p a n ė h a	panəha	p a n ə h a
908	1895	Stockhof 1987	108	1895	aboeha	abuha	a b u h a	abuha	a b u h a
921	1895	Stockhof 1987	112	1895	na(k) poewanahalè	na' puwanahalE	n a ' # p u w a n a h a l E	naʔ puwanahalɛ	n a ʔ # p u w a n a h a l ɛ
925	1895	Stockhof 1987	114	1895	èfakoe	Efaku	E f a k u	ɛfaku	ɛ f a k u
931	1895	Stockhof 1987	117	1895	èhèkoe	EhEku	E h E k u	ɛhɛku	ɛ h ɛ k u
940	1895	Stockhof 1987	119	1895	farakoa	farakOa	f a r a k O a	farakɔa	f a r a k ɔ a
943	1895	Stockhof 1987	121	1895	panako	panakO	p a n a k O	panakɔ	p a n a k ɔ
951	1895	Stockhof 1987	125	1895	kariha wae	karixa wae	k a r i x a # w a e	kariça wae	k a r i ç a # w a e
959	1895	Stockhof 1987	128	1895	paharie	pahari	p a h a r i	pahari	p a h a r i
969	1895	Stockhof 1987	131	1895	èkihŏ	EkixO	E k i x O	ɛkiçɔ	ɛ k i ç ɔ
976	1895	Stockhof 1987	133	1895	èoefĕ	Eufė	E u f ė	ɛufə	ɛ u f ə
978	1895	Stockhof 1987	134	1895	mŏnŏ èoepĕ (ènŏnŏ?)	mOnO Eupė (EnOnO?)	m O n O # E u p ė # ( E n O n O ? )	mɔnɔ ɛupə (ɛnɔnɔ?)	m ɔ n ɔ # ɛ u p ə # ( ɛ n ɔ n ɔ ? )
986	1895	Stockhof 1987	137	1895	pārāhāoedie	paaraahaaudi	p aa r aa h aa u d i	paːraːhaːudi	p aː r aː h aː u d i
991	1895	Stockhof 1987	139	1895	alŏfāa ; arŏpāā	alOfaa ; arOpaa	a l O f aa # ; # a r O p aa	alɔfaː ; arɔpaː	a l ɔ f aː # ; # a r ɔ p aː
997	1895	Stockhof 1987	140	1895	fakè èhèa ; pakèèhèa	fakE EhEa ; pakEEhEa	f a k E # E h E a # ; # p a k E E h E a	fakɛ ɛhɛa ; pakɛɛhɛa	f a k ɛ # ɛ h ɛ a # ; # p a k ɛ ɛ h ɛ a
1002	1895	Stockhof 1987	142	1895	hoăko(k) wa(k)	hOăkO' wa'	h O ă k O ' # w a '	hɔᾰkɔʔ waʔ	h ɔ ᾰ k ɔ ʔ # w a ʔ
1007	1895	Stockhof 1987	143	1895	kababa	kababa	k a b a b a	kababa	k a b a b a
1009	1895	Stockhof 1987	144	1895	èara èpiko(k)	Eara EpikO'	E a r a # E p i k O '	ɛara ɛpikɔʔ	ɛ a r a # ɛ p i k ɔ ʔ
1026	1895	Stockhof 1987	150	1895	èīpo(k)	EipO'	E i p O '	ɛipɔʔ	ɛ i p ɔ ʔ
1036	1895	Stockhof 1987	151	1895	èhaĕ	Ehaė	E h a ė	ɛhaə	ɛ h a ə
1042	1895	Stockhof 1987	152	1895	noenoehoei	nunuhui	n u n u h u i	nunuhui	n u n u h u i
1046	1895	Stockhof 1987	153	1895	aboepèiejok	abupEiyOk	a b u p E i y O k	abupɛijɔk	a b u p ɛ i j ɔ k
1051	1895	Stockhof 1987	154	1895	aharie ; aboepèiejok	ahari ; abupEiyOk	a h a r i # ; # a b u p E i y O k	ahari ; abupɛijɔk	a h a r i # ; # a b u p ɛ i j ɔ k
1054	1895	Stockhof 1987	156	1895	kāākikieĕ	kaakikiė	k aa k i k i ė	kaːkikiə	k aː k i k i ə
1055	1895	Stockhof 1987	157	1895	èoko ĕ	EOkO ė	E O k O # ė	ɛɔkɔ ə	ɛ ɔ k ɔ # ə
1065	1895	Stockhof 1987	160	1895	kahaoewĕ	kahauwė	k a h a u w ė	kahauwə	k a h a u w ə
1076	1895	Stockhof 1987	163	1895	èkèh	EkEh	E k E h	ɛkɛh	ɛ k ɛ h
1083	1895	Stockhof 1987	165	1895	hahapaoe	hahapau	h a h a p a u	hahapau	h a h a p a u
1085	1895	Stockhof 1987	166	1895	èkahāe	Ekahaae	E k a h aa e	ɛkahaːe	ɛ k a h aː e
1092	1895	Stockhof 1987	168	1895	èieboe	Eibu	E i b u	ɛibu	ɛ i b u
1113	1895	Stockhof 1987	173	1895	abèha	abEha	a b E h a	abɛha	a b ɛ h a
1122	1895	Stockhof 1987	175	1895	kahamoemoe	kahamumu	k a h a m u m u	kahamumu	k a h a m u m u
1126	1895	Stockhof 1987	176	1895	èietŏ	EitO	E i t O	ɛitɔ	ɛ i t ɔ
1135	1895	Stockhof 1987	179	1895	èoedie [...] ; èoelie [...]	Eudi [...] ; Euli [...]	E u d i # [ . . . ] # ; # E u l i # [ . . . ]	ɛudi [...] ; ɛuli [...]	ɛ u d i # [ . . . ] # ; # ɛ u l i # [ . . . ]
1139	1895	Stockhof 1987	181	1895	pakoeĕ(k) bèo	pakuė' bEO	p a k u ė ' # b E O	pakuəʔ bɛɔ	p a k u ə ʔ # b ɛ ɔ
1148	1895	Stockhof 1987	183	1895	hoànie ; èhoenie	hOani ; Ehuni	h O a n i # ; # E h u n i	hɔani ; ɛhuni	h ɔ a n i # ; # ɛ h u n i
1151	1895	Stockhof 1987	184	1895	kadĕbĕ(k)	kadėbė'	k a d ė b ė '	kadəbəʔ	k a d ə b ə ʔ
1157	1895	Stockhof 1987	186	1895	abaikĕ	abaikė	a b a i k ė	abaikə	a b a i k ə
1162	1895	Stockhof 1987	187	1895	kabakīdjŏ	kabakijO	k a b a k i j O	kabakid͡ʒɔ	k a b a k i d͡ʒ ɔ
1165	1895	Stockhof 1987	188	1895	èhèkoewĕ	EhEkuwė	E h E k u w ė	ɛhɛkuwə	ɛ h ɛ k u w ə
1167	1895	Stockhof 1987	190	1895	kiā hoeŏ	kiaa huO	k i aa # h u O	kiaː huɔ	k i aː # h u ɔ
1181	1895	Stockhof 1987	194	1895	ihiā	ixiaa	i x i aa	içiaː	i ç i aː
1183	1895	Stockhof 1987	195	1895	ehadieĕ	ehadiė	e h a d i ė	ehadiə	e h a d i ə
1185	1895	Stockhof 1987	196	1895	ejokie	eyOki	e y O k i	ejɔki	e j ɔ k i
