entry_id	year	EngganoSource	id	year_id	words	commons	commons_tokenised	ipa	ipa_tokenised
5943	1987	Kasim et al. 1987	1937	1987	Eaya	Eaya	E a y a	ɛaja	ɛ a j a
5944	1987	Kasim et al. 1987	1937	1987	Eaya	Eaya	E a y a	ɛaja	ɛ a j a
6027	1987	Kasim et al. 1987	1967	1987	kapuh	kapuh	k a p u h	kapuh	k a p u h
6028	1987	Kasim et al. 1987	1967	1987	kapuh	kapuh	k a p u h	kapuh	k a p u h
6049	1987	Kasim et al. 1987	1976	1987	kohor	kohor	k o h o r	kohor	k o h o r
6050	1987	Kasim et al. 1987	1976	1987	kohor	kohor	k o h o r	kohor	k o h o r
6057	1987	Kasim et al. 1987	1977	1987	hehebu	hehebu	h e h e b u	hehebu	h e h e b u
6112	1987	Kasim et al. 1987	1992	1987	yukh	yukʰ	y u k ʰ	jukʰ	j u k ʰ
6113	1987	Kasim et al. 1987	1992	1987	yukh	yukʰ	y u k ʰ	jukʰ	j u k ʰ
6169	1987	Kasim et al. 1987	2010	1987	wEh	wEh	w E h	wɛh	w ɛ h
6170	1987	Kasim et al. 1987	2010	1987	wEh	wEh	w E h	wɛh	w ɛ h
6180	1987	Kasim et al. 1987	2016	1987	kanEno	kanEno	k a n E n o	kanɛno	k a n ɛ n o
6181	1987	Kasim et al. 1987	2016	1987	kanEno	kanEno	k a n E n o	kanɛno	k a n ɛ n o
6205	1987	Kasim et al. 1987	2021	1987	īīkh ; nuīīkh	iikʰ ; nuiikʰ	i i k ʰ # ; # n u i i k ʰ	iːkʰ ; nuiːkʰ	iː k ʰ # ; # n u iː k ʰ
6206	1987	Kasim et al. 1987	2021	1987	īīkh ; nuīīkh	iikʰ ; nuiikʰ	i i k ʰ # ; # n u i i k ʰ	iːkʰ ; nuiːkʰ	iː k ʰ # ; # n u iː k ʰ
6230	1987	Kasim et al. 1987	2029	1987	kano	kano	k a n o	kano	k a n o
6231	1987	Kasim et al. 1987	2029	1987	kano	kano	k a n o	kano	k a n o
6345	1987	Kasim et al. 1987	2088	1987	iith	iith	i i t h	iːth	iː t h
6346	1987	Kasim et al. 1987	2088	1987	iit	iit	i i t	iːt	iː t
6378	1987	Kasim et al. 1987	2104	1987	pih	pix	p i x	piç	p i ç
6379	1987	Kasim et al. 1987	2104	1987	pih	pix	p i x	piç	p i ç
6391	1987	Kasim et al. 1987	2108	1987	haq	ha'	h a '	haʔ	h a ʔ
6392	1987	Kasim et al. 1987	2108	1987	haq	ha'	h a '	haʔ	h a ʔ
6432	1987	Kasim et al. 1987	2122	1987	koqmim	ko'mim	k o ' m i m	koʔmim	k o ʔ m i m
6433	1987	Kasim et al. 1987	2122	1987	koqmim	ko'mim	k o ' m i m	koʔmim	k o ʔ m i m
6473	1987	Kasim et al. 1987	2137	1987	ku	ku	k u	ku	k u
6474	1987	Kasim et al. 1987	2137	1987	ku	ku	k u	ku	k u
6509	1987	Kasim et al. 1987	2149	1987	iEa	iEa	i E a	iɛa	i ɛ a
6510	1987	Kasim et al. 1987	2149	1987	iEa	iEa	i E a	iɛa	i ɛ a
6530	1987	Kasim et al. 1987	2156	1987	kay'ay'o	kay'ay'o	k a y ' a y ' o	kajʔajʔo	k a j ʔ a j ʔ o
6531	1987	Kasim et al. 1987	2156	1987	kay'ay'o	kay'ay'o	k a y ' a y ' o	kajʔajʔo	k a j ʔ a j ʔ o
6567	1987	Kasim et al. 1987	2172	1987	hopiq	hopi'	h o p i '	hopiʔ	h o p i ʔ
6568	1987	Kasim et al. 1987	2172	1987	hopiq	hopi'	h o p i '	hopiʔ	h o p i ʔ
6628	1987	Kasim et al. 1987	2199	1987	kuph	kuph	k u p h	kuph	k u p h
6629	1987	Kasim et al. 1987	2199	1987	kuph	kuph	k u p h	kuph	k u p h
6657	1987	Kasim et al. 1987	2207	1987	kuph	kuph	k u p h	kuph	k u p h
6658	1987	Kasim et al. 1987	2207	1987	kuph	kuph	k u p h	kuph	k u p h
6672	1987	Kasim et al. 1987	2212	1987	Eyiq	Eyi'	E y i '	ɛjiʔ	ɛ j i ʔ
6673	1987	Kasim et al. 1987	2212	1987	Eyiq	Eyi'	E y i '	ɛjiʔ	ɛ j i ʔ
6732	1987	Kasim et al. 1987	2235	1987	Ēoq	ėo'	ė o '	əoʔ	ə o ʔ
6733	1987	Kasim et al. 1987	2235	1987	ūōq	uO'	u O '	uɔʔ	u ɔ ʔ
6756	1987	Kasim et al. 1987	2244	1987	idiq	idi'	i d i '	idiʔ	i d i ʔ
6757	1987	Kasim et al. 1987	2244	1987	idiq	idi'	i d i '	idiʔ	i d i ʔ
6776	1987	Kasim et al. 1987	2250	1987	h'em'eq	h'em'e'	h ' e m ' e '	hʔemʔeʔ	h ʔ e m ʔ e ʔ
6777	1987	Kasim et al. 1987	2250	1987	h'em'eq	h'em'e'	h ' e m ' e '	hʔemʔeʔ	h ʔ e m ʔ e ʔ
6782	1987	Kasim et al. 1987	2251	1987	Ēāāph	ėaaph	ė a a p h	əaːph	ə aː p h
6783	1987	Kasim et al. 1987	2251	1987	Ēāāph	ėaaph	ė a a p h	əaːph	ə aː p h
6804	1987	Kasim et al. 1987	2255	1987	kaqnEn	ka'nEn	k a ' n E n	kaʔnɛn	k a ʔ n ɛ n
