entry_id	year	EngganoSource	id	year_id	words	commons	commons_tokenised	ipa	ipa_tokenised
5698	2019	Aron 2019	1850	2019	pu	pu	p u	pu	p u
5707	2019	Aron 2019	1857	2019	kõ'kõ	kõ'kõ	k õ ' k õ	kɔ͂ʔkɔ͂	k ɔ͂ ʔ k ɔ͂
5720	2019	Aron 2019	1863	2019	kanam	kanam	k a n a m	kanam	k a n a m
5740	2019	Aron 2019	1869	2019	dora	dora	d o r a	dora	d o r a
5757	2019	Aron 2019	1876	2019	kanimu	kanimu	k a n i m u	kanimu	k a n i m u
5768	2019	Aron 2019	1880	2019	ua ; ku'war	ua ; ku'war	u a # ; # k u ' w a r	ua ; kuʔwar	u a # ; # k u ʔ w a r
5776	2019	Aron 2019	1881	2019	kipana	kipana	k i p a n a	kipana	k i p a n a
5796	2019	Aron 2019	1889	2019	kinėnėn	kinėnėn	k i n ė n ė n	kinәnәn	k i n ә n ә n
5805	2019	Aron 2019	1893	2019	hĩõn	hĩõn	h ĩ õ n	hĩɔ͂n	h ĩ ɔ͂ n
5818	2019	Aron 2019	1895	2019	(e')yu	(e')yu	( e ' ) y u	(eʔ)ju	( e ʔ ) j u
5820	2019	Aron 2019	1896	2019	ha'au	ha'au	h a ' a u	haʔau	h a ʔ a u
5827	2019	Aron 2019	1900	2019	korea	korea	k o r e a	korea	k o r e a
5830	2019	Aron 2019	1901	2019	hyėh hẽku	hyėh hẽku	h y ė h # h ẽ k u	hjәh hẽku	h j ә h # h ẽ k u
5841	2019	Aron 2019	1903	2019	kipė	kipė	k i p ė	kipә	k i p ә
5854	2019	Aron 2019	1907	2019	kõ'kã	kõ'kã	k õ ' k ã	kɔ͂ʔkã	k ɔ͂ ʔ k ã
5870	2019	Aron 2019	1911	2019	kahėdia	kahėdia	k a h ė d i a	kahәdia	k a h ә d i a
5899	2019	Aron 2019	1921	2019	yahyai	yahyai	y a h y a i	jahjai	j a h j a i
5905	2019	Aron 2019	1924	2019	pėnahai	pėnahai	p ė n a h a i	pәnahai	p ә n a h a i
5913	2019	Aron 2019	1926	2019	kapẽp	kapẽp	k a p ẽ p	kapẽp	k a p ẽ p
5915	2019	Aron 2019	1927	2019	udėh	udėh	u d ė h	udәh	u d ә h
5918	2019	Aron 2019	1928	2019	ekit	ekit	e k i t	ekit	e k i t
5920	2019	Aron 2019	1929	2019	eyai kit	eyai kit	e y a i # k i t	ejai kit	e j a i # k i t
5928	2019	Aron 2019	1930	2019	ka'ėr	ka'ėr	k a ' ė r	kaʔәr	k a ʔ ә r
5948	2019	Aron 2019	1940	2019	baiu	baiu	b a i u	baiu	b a i u
5952	2019	Aron 2019	1941	2019	ẽk	ẽk	ẽ k	ẽk	ẽ k
5955	2019	Aron 2019	1942	2019	kẽmẽk	kẽmẽk	k ẽ m ẽ k	kẽmẽk	k ẽ m ẽ k
5965	2019	Aron 2019	1946	2019	kabė'ėk	kabė'ėk	k a b ė ' ė k	kabәʔәk	k a b ә ʔ ә k
5980	2019	Aron 2019	1950	2019	kakuė	kakuė	k a k u ė	kakuә	k a k u ә
5987	2019	Aron 2019	1952	2019	yamiyam	yamiyam	y a m i y a m	jamijam	j a m i j a m
5992	2019	Aron 2019	1954	2019	kipa'oa	kipa'oa	k i p a ' o a	kipaʔoa	k i p a ʔ o a
6005	2019	Aron 2019	1960	2019	pã'ẽk	pã'ẽk	p ã ' ẽ k	pãʔẽk	p ã ʔ ẽ k
6013	2019	Aron 2019	1964	2019	kanik	kanik	k a n i k	kanik	k a n i k
6030	2019	Aron 2019	1967	2019	kapuh	kapuh	k a p u h	kapuh	k a p u h
6039	2019	Aron 2019	1973	2019	pinohoi	pinohoi	p i n o h o i	pinohoi	p i n o h o i
6052	2019	Aron 2019	1976	2019	yohor	yohor	y o h o r	johor	j o h o r
6078	2019	Aron 2019	1981	2019	hẽk	hẽk	h ẽ k	hẽk	h ẽ k
6098	2019	Aron 2019	1990	2019	kahė	kahė	k a h ė	kahә	k a h ә
6103	2019	Aron 2019	1991	2019	kapẽk	kapẽk	k a p ẽ k	kapẽk	k a p ẽ k
6115	2019	Aron 2019	1992	2019	yuki	yuki	y u k i	juki	j u k i
6117	2019	Aron 2019	1993	2019	kã'ea'ea ; ka'eya'eya	kã'ea'ea ; ka'eya'eya	k ã ' e a ' e a # ; # k a ' e y a ' e y a	kãʔeaʔea ; kaʔejaʔeja	k ã ʔ e a ʔ e a # ; # k a ʔ e j a ʔ e j a
6135	2019	Aron 2019	1997	2019	ea dauh	ea dauh	e a # d a u h	ea dauh	e a # d a u h
6145	2019	Aron 2019	2002	2019	kanini'	kanini'	k a n i n i '	kaniniʔ	k a n i n i ʔ
6172	2019	Aron 2019	2010	2019	ku'eh	ku'eh	k u ' e h	kuʔeh	k u ʔ e h
6183	2019	Aron 2019	2016	2019	karneno	karneno	k a r n e n o	karneno	k a r n e n o
6208	2019	Aron 2019	2021	2019	nu'ik	nu'ik	n u ' i k	nuʔik	n u ʔ i k
6219	2019	Aron 2019	2026	2019	kiminu	kiminu	k i m i n u	kiminu	k i m i n u
6233	2019	Aron 2019	2029	2019	kano	kano	k a n o	kano	k a n o
6244	2019	Aron 2019	2035	2019	kãhĩp	kãhĩp	k ã h ĩ p	kãhĩp	k ã h ĩ p
6263	2019	Aron 2019	2043	2019	karerer	karerer	k a r e r e r	karerer	k a r e r e r
6288	2019	Aron 2019	2056	2019	eic	eic	e i c	eit͡ʃ	e i t͡ʃ
6324	2019	Aron 2019	2076	2019	dapah	dapah	d a p a h	dapah	d a p a h
6331	2019	Aron 2019	2079	2019	kė'hėI	kė'hėI	k ė ' h ė I	kәʔhәi	k ә ʔ h ә i
6333	2019	Aron 2019	2080	2019	kėhėi	kėhėi	k ė h ė i	kәhәi	k ә h ә i
6335	2019	Aron 2019	2081	2019	kikė'hėi	kikė'hėi	k i k ė ' h ė i	kikәʔhәi	k i k ә ʔ h ә i
6349	2019	Aron 2019	2089	2019	kahit	kahit	k a h i t	kahit	k a h i t
6355	2019	Aron 2019	2091	2019	kabora	kabora	k a b o r a	kabora	k a b o r a
6359	2019	Aron 2019	2092	2019	kahbola	kahbola	k a h b o l a	kahbola	k a h b o l a
6360	2019	Aron 2019	2093	2019	kaboė	kaboė	k a b o ė	kaboә	k a b o ә
6381	2019	Aron 2019	2104	2019	kamih	kamih	k a m i h	kamih	k a m i h
6388	2019	Aron 2019	2107	2019	kibi	kibi	k i b i	kibi	k i b i
6394	2019	Aron 2019	2108	2019	kirtahak	kirtahak	k i r t a h a k	kirtahak	k i r t a h a k
6404	2019	Aron 2019	2111	2019	hẽ	hẽ	h ẽ	hẽ	h ẽ
6435	2019	Aron 2019	2122	2019	ko'mim	ko'mim	k o ' m i m	koʔmim	k o ʔ m i m
6444	2019	Aron 2019	2125	2019	kikiar	kikiar	k i k i a r	kikiar	k i k i a r
6466	2019	Aron 2019	2134	2019	kidi'i	kidi'i	k i d i ' i	kidiʔi	k i d i ʔ i
6485	2019	Aron 2019	2144	2019	pahro'ia	pahro'ia	p a h r o ' i a	pahroʔia	p a h r o ʔ i a
6487	2019	Aron 2019	2145	2019	kahbua	kahbua	k a h b u a	kahbua	k a h b u a
6512	2019	Aron 2019	2149	2019	i'ė	i'ė	i ' ė	iʔә	i ʔ ә
6533	2019	Aron 2019	2156	2019	kaĩyõ	kaĩyõ	k a ĩ y õ	kaĩjɔ͂	k a ĩ j ɔ͂
6536	2019	Aron 2019	2157	2019	kãĩyõ	kãĩyõ	k ã ĩ y õ	kãĩjɔ͂	k ã ĩ j ɔ͂
6553	2019	Aron 2019	2165	2019	ẽ'ė	ẽ'ė	ẽ ' ė	ẽʔә	ẽ ʔ ә
6554	2019	Aron 2019	2166	2019	ẽyė	ẽyė	ẽ y ė	ẽjә	ẽ j ә
6555	2019	Aron 2019	2167	2019	ka'ė	ka'ė	k a ' ė	kaʔә	k a ʔ ә
6570	2019	Aron 2019	2172	2019	karopi	karopi	k a r o p i	karopi	k a r o p i
6608	2019	Aron 2019	2190	2019	kė'dėh	kė'dėh	k ė ' d ė h	kәʔdәh	k ә ʔ d ә h
6610	2019	Aron 2019	2191	2019	kėdėh	kėdėh	k ė d ė h	kәdәh	k ә d ә h
6616	2019	Aron 2019	2192	2019	kikėr	kikėr	k i k ė r	kikәr	k i k ә r
6626	2019	Aron 2019	2197	2019	yėmė	yėmė	y ė m ė	jәmә	j ә m ә
6631	2019	Aron 2019	2199	2019	kup	kup	k u p	kup	k u p
6645	2019	Aron 2019	2203	2019	ki'ĩãk	ki'ĩãk	k i ' ĩ ã k	kiʔĩãk	k i ʔ ĩ ã k
6651	2019	Aron 2019	2204	2019	kioyo'on	kioyo'on	k i o y o ' o n	kiojoʔon	k i o j o ʔ o n
6662	2019	Aron 2019	2209	2019	ebeya	ebeya	e b e y a	ebeja	e b e j a
6675	2019	Aron 2019	2212	2019	i'yo	i'yo	i ' y o	iʔjo	i ʔ j o
6700	2019	Aron 2019	2221	2019	udėp	udėp	u d ė p	udәp	u d ә p
6709	2019	Aron 2019	2225	2019	poro	poro	p o r o	poro	p o r o
6716	2019	Aron 2019	2227	2019	kĩpã'ãũ	kĩpã'ãũ	k ĩ p ã ' ã ũ	kĩpãʔãũ	k ĩ p ã ʔ ã ũ
6735	2019	Aron 2019	2235	2019	ẽyõ'	ẽyõ'	ẽ y õ '	ẽjɔ͂ʔ	ẽ j ɔ͂ ʔ
6759	2019	Aron 2019	2244	2019	iyo	iyo	i y o	ijo	i j o
6764	2019	Aron 2019	2245	2019	ĩ'yõ' ; ĩ'ĩõ	ĩ'yõ' ; ĩ'ĩõ	ĩ ' y õ ' # ; # ĩ ' ĩ õ	ĩʔjɔ͂ʔ ; ĩʔĩɔ͂	ĩ ʔ j ɔ͂ ʔ # ; # ĩ ʔ ĩ ɔ͂
6765	2019	Aron 2019	2246	2019	ĩ'ĩan	ĩ'ĩan	ĩ ' ĩ a n	ĩʔĩan	ĩ ʔ ĩ a n
6771	2019	Aron 2019	2247	2019	keab	keab	k e a b	keab	k e a b
6779	2019	Aron 2019	2250	2019	hamė	hamė	h a m ė	hamә	h a m ә
6785	2019	Aron 2019	2251	2019	kã'ãp	kã'ãp	k ã ' ã p	kãʔãp	k ã ʔ ã p
6807	2019	Aron 2019	2255	2019	kanene	kanene	k a n e n e	kanene	k a n e n e
6817	2019	Aron 2019	2258	2019	akita	akita	a k i t a	akita	a k i t a
6826	2019	Aron 2019	2260	2019	kihiė	kihiė	k i h i ė	kihiә	k i h i ә
6852	2019	Aron 2019	2266	2019	ẽ'	ẽ'	ẽ '	ẽʔ	ẽ ʔ
6873	2019	Aron 2019	2276	2019	yamako'a	yamako'a	y a m a k o ' a	jamakoʔa	j a m a k o ʔ a
6883	2019	Aron 2019	2277	2019	kahaik dibu	kahaik dibu	k a h a i k # d i b u	kahaik dibu	k a h a i k # d i b u
6902	2019	Aron 2019	2284	2019	hanu	hanu	h a n u	hanu	h a n u
6910	2019	Aron 2019	2286	2019	yahbai	yahbai	y a h b a i	jahbai	j a h b a i
6912	2019	Aron 2019	2287	2019	kahbai	kahbai	k a h b a i	kahbai	k a h b a i
6917	2019	Aron 2019	2288	2019	kipatu	kipatu	k i p a t u	kipatu	k i p a t u
6935	2019	Aron 2019	2296	2019	koni'i	koni'i	k o n i ' i	koniʔi	k o n i ʔ i
6936	2019	Aron 2019	2297	2019	konkoni'i	konkoni'i	k o n k o n i ' i	konkoniʔi	k o n k o n i ʔ i
6947	2019	Aron 2019	2299	2019	kah'ėa	kah'ėa	k a h ' ė a	kahʔәa	k a h ʔ ә a
6956	2019	Aron 2019	2304	2019	kahdih	kahdih	k a h d i h	kahdih	k a h d i h
6963	2019	Aron 2019	2307	2019	kipiak	kipiak	k i p i a k	kipiak	k i p i a k
6997	2019	Aron 2019	2319	2019	na'uman	na'uman	n a ' u m a n	naʔuman	n a ʔ u m a n
7010	2019	Aron 2019	2320	2019	ediė	ediė	e d i ė	ediә	e d i ә
7021	2019	Aron 2019	2322	2019	eka'	eka'	e k a '	ekaʔ	e k a ʔ
7031	2019	Aron 2019	2325	2019	ki'kapik	ki'kapik	k i ' k a p i k	kiʔkapik	k i ʔ k a p i k
7038	2019	Aron 2019	2328	2019	anu'un	anu'un	a n u ' u n	anuʔun	a n u ʔ u n
7043	2019	Aron 2019	2331	2019	adu	adu	a d u	adu	a d u
7057	2019	Aron 2019	2337	2019	enoh	enoh	e n o h	enoh	e n o h
7060	2019	Aron 2019	2338	2019	yėh enoh	yėh enoh	y ė h # e n o h	jәh enoh	j ә h # e n o h
7070	2019	Aron 2019	2341	2019	eku	eku	e k u	eku	e k u
7087	2019	Aron 2019	2349	2019	karoa	karoa	k a r o a	karoa	k a r o a
7091	2019	Aron 2019	2350	2019	kitėp	kitėp	k i t ė p	kitәp	k i t ә p
7097	2019	Aron 2019	2353	2019	kariprip	kariprip	k a r i p r i p	kariprip	k a r i p r i p
7104	2019	Aron 2019	2357	2019	kipah kadiak	kipah kadiak	k i p a h # k a d i a k	kipah kadiak	k i p a h # k a d i a k
7108	2019	Aron 2019	2358	2019	kėh	kėh	k ė h	kәh	k ә h
7144	2019	Aron 2019	2370	2019	karep	karep	k a r e p	karep	k a r e p
7150	2019	Aron 2019	2372	2019	pãyũ	pãyũ	p ã y ũ	pãjũ	p ã j ũ
7181	2019	Aron 2019	2388	2019	kĩmĩk	kĩmĩk	k ĩ m ĩ k	kĩmĩk	k ĩ m ĩ k
7185	2019	Aron 2019	2390	2019	iyik	iyik	i y i k	ijik	i j i k
7187	2019	Aron 2019	2391	2019	kahiko ; kihko	kahiko ; kihko	k a h i k o # ; # k i h k o	kahiko ; kihko	k a h i k o # ; # k i h k o
7200	2019	Aron 2019	2395	2019	kanai	kanai	k a n a i	kanai	k a n a i
7203	2019	Aron 2019	2397	2019	kũ'hẽnẽ	kũ'hẽnẽ	k ũ ' h ẽ n ẽ	kũʔhẽnẽ	k ũ ʔ h ẽ n ẽ
7209	2019	Aron 2019	2401	2019	kũ'ãh	kũ'ãh	k ũ ' ã h	kũʔãh	k ũ ʔ ã h
7217	2019	Aron 2019	2404	2019	yok	yok	y o k	jok	j o k
7226	2019	Aron 2019	2406	2019	kaudar ; ka'udar	kaudar ; ka'udar	k a u d a r # ; # k a ' u d a r	kaudar ; kaʔudar	k a u d a r # ; # k a ʔ u d a r
7241	2019	Aron 2019	2409	2019	eic	eic	e i c	eit͡ʃ	e i t͡ʃ
